name,earliestPost,latestPost,posts_authored,reposts_made,reposts_received,total_likes_on_posts,total_replies_on_posts,total_bookmarks_on_posts,betweenness,closeness,eigenvector_centrality,pagerank,hub_score,authority_score,local_clustering,kcore,in_degree,out_degree,total_degree,betweenness_norm,closeness_norm,pagerank_norm,authority_norm,community,modularity
acabchick.bsky.social,2025-01-25,2025-08-06,0,3,0,44,18,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,0.37976034483689997
academiria.bsky.social,2025-09-24,2026-01-30,0,2,0,20,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,0.37976034483689997
acampina.bsky.social,2026-01-19,2026-01-19,0,1,0,8361,96,59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,0.37976034483689997
acapulet.bsky.social,2025-07-12,2025-07-12,0,1,0,465,21,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,0.37976034483689997
acblatt.bsky.social,2026-02-05,2026-02-05,0,1,0,184,49,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,0.37976034483689997
accesstherealyou.bsky.social,2025-06-30,2025-06-30,0,1,0,117,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,0.37976034483689997
acdc25.bsky.social,2025-06-21,2025-06-21,0,1,0,25,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,0.37976034483689997
aceechelon.bsky.social,2026-01-18,2026-01-18,0,1,0,1855,22,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,0.37976034483689997
acefromouterspace.bsky.social,2024-12-15,2025-11-20,0,10,0,84,14,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,0.37976034483689997
acerbic89.bsky.social,2025-03-06,2025-03-06,0,1,0,13,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,0.37976034483689997
acetylcholin.mastodon.gamedev.place.ap.brid.gy,2025-05-01,2025-05-01,0,1,0,39,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,0.37976034483689997
achaiallah.bsky.social,2025-01-30,2025-01-30,0,1,0,447,36,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,0.37976034483689997
acheyri.art,2025-03-22,2025-03-22,0,1,0,278,6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,0.37976034483689997
acidlich.bsky.social,2024-12-02,2024-12-02,0,1,0,132,6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,0.37976034483689997
acidrains.bsky.social,2024-07-01,2026-01-06,121,5,121,447,123,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,0.37976034483689997
acidshadow.bsky.social,2025-10-31,2025-10-31,0,1,0,795,18,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,0.37976034483689997
acire.bsky.social,2025-07-05,2025-07-05,0,1,0,433,14,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,0.37976034483689997
acknight3.bsky.social,2025-01-16,2025-01-16,0,1,0,82,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,0.37976034483689997
a-climate-refugee.bsky.social,2025-06-02,2026-01-07,0,2,0,2599,39,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,0.37976034483689997
acmcgregor.bsky.social,2025-12-09,2026-01-18,12,4,12,77,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,0.37976034483689997
aconaghan.bsky.social,2025-07-20,2025-07-20,0,1,0,28,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,0.37976034483689997
acoratherapy.bsky.social,2025-03-24,2025-09-23,0,6,0,498,18,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,0.37976034483689997
acorn1447.bsky.social,2025-02-10,2025-02-10,0,1,0,374,6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,0.37976034483689997
acornrest.bsky.social,2026-01-23,2026-01-23,0,1,0,9,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,0.37976034483689997
acracia.bsky.social,2025-05-04,2025-05-04,0,1,0,27,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,0.37976034483689997
acryland.bsky.social,2026-01-19,2026-01-19,0,1,0,8361,96,59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,0.37976034483689997
acsheridan.bsky.social,2025-03-24,2025-04-01,0,2,0,6,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,0.37976034483689997
activistangel.bsky.social,2025-01-30,2026-01-19,0,2,0,447,36,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,0.37976034483689997
act-lgbt.bsky.social,2025-02-10,2025-02-11,0,2,0,362,18,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,0.37976034483689997
actual-intell.bsky.social,2024-12-31,2025-11-16,0,2,0,86,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,0.37976034483689997
actuallyitsclaire.bsky.social,2025-10-08,2025-10-08,0,1,0,306,8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,0.37976034483689997
actuallyrobbie.bsky.social,2025-04-27,2025-08-10,0,2,0,37,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,0.37976034483689997
actualnames.bsky.social,2025-11-20,2025-11-20,0,1,0,105,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,0.37976034483689997
actwon.bsky.social,2025-10-01,2025-10-12,0,2,0,10,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,0.37976034483689997
ad.kofi.cam,2024-12-10,2024-12-10,0,1,0,196,7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,0.37976034483689997
ada-harding.itch.io,2025-02-10,2025-02-10,0,1,0,362,18,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,0.37976034483689997
adam3001.bsky.social,2024-11-19,2024-11-19,0,1,0,30,16,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,0.37976034483689997
adama0208.bsky.social,2025-04-13,2025-04-13,0,1,0,74,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,0.37976034483689997
adambehan.bsky.social,2026-01-21,2026-01-21,0,1,0,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,0.37976034483689997
adamboyce.bsky.social,2025-01-30,2025-01-30,0,1,0,447,36,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,0.37976034483689997
adamcadmon1.bsky.social,2026-01-19,2026-01-19,0,1,0,8361,96,59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,0.37976034483689997
adamchowell.bsky.social,2025-09-24,2025-09-24,0,1,0,272,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,0.37976034483689997
adameven.bsky.social,2025-10-10,2025-10-10,0,1,0,376,7,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,0.37976034483689997
adamhearn.bsky.social,2025-01-14,2025-01-14,0,1,0,12,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,0.37976034483689997
adamisbored.bsky.social,2025-05-21,2025-05-21,0,1,0,237,10,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,0.37976034483689997
adamisreallyme.bsky.social,2025-10-14,2025-10-14,0,1,0,138,5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,0.37976034483689997
adamjfarrer.bsky.social,2024-11-20,2026-01-06,0,3,0,969,45,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,0.37976034483689997
adamkeenaghan.bsky.social,2024-12-06,2025-12-05,2,9,2,433,18,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,0.37976034483689997
adamkelleher.bsky.social,2024-11-25,2024-12-02,0,4,0,18,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,0.37976034483689997
adammelvin.bsky.social,2025-10-26,2025-12-31,0,2,0,12,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,0.37976034483689997
adamoreillycork.bsky.social,2024-12-06,2024-12-06,1,0,1,4,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,0.37976034483689997
adampugh.me,2025-01-14,2025-01-14,0,1,0,255,20,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,0.37976034483689997
adawolf.bsky.social,2025-04-30,2025-04-30,0,1,0,189,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,0.37976034483689997
ade1160.bsky.social,2025-03-17,2025-03-17,0,1,0,108,7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,0.37976034483689997
adeedub.bsky.social,2025-03-24,2025-09-15,0,3,0,45,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,0.37976034483689997
adef187.bsky.social,2025-05-21,2025-05-21,0,1,0,81,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,0.37976034483689997
adekela.bsky.social,2026-01-07,2026-01-07,0,1,0,2599,39,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,0.37976034483689997
adelehayes.bsky.social,2025-07-20,2025-07-20,0,1,0,91,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,0.37976034483689997
adeleretter.bsky.social,2025-09-04,2025-09-04,0,1,0,106,9,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,0.37976034483689997
adeptusanxietus.bsky.social,2025-10-31,2025-10-31,0,1,0,795,18,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,0.37976034483689997
adh80.bsky.social,2026-01-01,2026-01-01,0,1,0,3751,218,43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,0.37976034483689997
adhamhocaoimh.bsky.social,2025-04-25,2025-04-25,0,1,0,4,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,0.37976034483689997
adigoesswimming.bsky.social,2026-01-31,2026-02-02,0,2,0,160,8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,0.37976034483689997
adigunpolack.bsky.social,2024-11-27,2025-10-10,0,3,0,376,7,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,0.37976034483689997
adl-not-working.bsky.social,2025-09-23,2025-09-23,0,1,0,498,3,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,0.37976034483689997
admagnetic77.bsky.social,2025-10-11,2025-10-11,0,1,0,106,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,0.37976034483689997
adminanemone.bsky.social,2024-07-12,2025-10-31,0,5,0,795,18,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,0.37976034483689997
admiralbooth.bsky.social,2025-04-19,2025-04-19,0,1,0,27,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,0.37976034483689997
admorgan.bsky.social,2025-05-03,2026-01-30,0,8,0,100,7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,0.37976034483689997
adnhnrt.bsky.social,2024-11-20,2024-11-20,0,1,0,969,45,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,0.37976034483689997
adnil444.bsky.social,2025-09-12,2025-09-12,0,1,0,285,19,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,0.37976034483689997
adokel.bsky.social,2025-02-13,2025-02-13,0,1,0,9,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,0.37976034483689997
adonis-1957.bsky.social,2025-02-22,2025-02-22,0,1,0,3214,69,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,0.37976034483689997
adoolan.bsky.social,2025-08-16,2025-11-17,0,12,0,212,11,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,0.37976034483689997
adorabold.bsky.social,2025-01-14,2025-01-14,0,1,0,255,20,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,0.37976034483689997
adorknamedkrl.bsky.social,2025-10-10,2025-10-10,0,1,0,376,7,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,0.37976034483689997
adrhetoric.space,2025-10-07,2025-10-28,0,6,0,306,9,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,0.37976034483689997
adrianaincanada.bsky.social,2025-01-14,2025-01-14,0,1,0,255,20,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,0.37976034483689997
adrianandshane.bsky.social,2025-12-30,2025-12-30,1,1,1,54,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,0.37976034483689997
adrian-h.bsky.social,2025-12-05,2025-12-05,0,1,0,49,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,0.37976034483689997
adrianhendrick.bsky.social,2024-11-24,2025-05-02,6,15,6,122,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,0.37976034483689997
adriankirwan.bsky.social,2025-12-12,2025-12-12,0,1,0,4,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,0.37976034483689997
adrianlegg.bsky.social,2024-12-09,2026-01-16,46,7,46,208,6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,0.37976034483689997
adrianneb.bsky.social,2025-05-01,2025-05-01,0,1,0,779,15,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,0.37976034483689997
adriennedickinson.bsky.social,2025-11-02,2025-11-02,0,2,0,195,8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,0.37976034483689997
adrienneleigh.bsky.social,2025-01-02,2025-12-27,0,11,0,949,36,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,0.37976034483689997
adriennk.bsky.social,2025-07-03,2025-07-03,0,1,0,30,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,0.37976034483689997
adrikool.bsky.social,2024-12-21,2025-03-21,0,5,0,620,29,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,0.37976034483689997
aduke3a.bsky.social,2025-05-02,2025-06-18,0,2,0,37,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,0.37976034483689997
adupuyde63.bsky.social,2025-02-03,2026-01-23,0,3,0,177,5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,0.37976034483689997
advertence.bsky.social,2025-03-15,2025-07-04,0,2,0,333,9,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,0.37976034483689997
advoca8.bsky.social,2025-07-15,2025-07-15,0,1,0,22,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,0.37976034483689997
advrdr.bsky.social,2025-12-21,2025-12-21,0,1,0,470,3,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,0.37976034483689997
adybee.bsky.social,2025-01-23,2025-01-23,0,1,0,835,45,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,0.37976034483689997
aearhart.bsky.social,2026-01-06,2026-01-06,0,1,0,216,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,0.37976034483689997
aearls.bsky.social,2025-06-22,2025-06-30,0,2,0,40,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,0.37976034483689997
aebrossbooks.bsky.social,2025-01-14,2025-01-14,0,1,0,255,20,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,0.37976034483689997
aediggins.bsky.social,2025-10-26,2025-10-26,0,1,0,949,36,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,0.37976034483689997
aedindoyle.bsky.social,2024-11-20,2026-01-13,0,4,0,969,45,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,0.37976034483689997
aegtx.bsky.social,2025-05-16,2025-05-16,0,3,0,150,6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,0.37976034483689997
aelinmagpie.bsky.social,2025-01-18,2025-01-18,0,1,0,3210,71,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,0.37976034483689997
aelurillus.bsky.social,2024-11-23,2024-11-23,0,1,0,9,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,0.37976034483689997
aeonmach.bsky.social,2025-03-12,2025-03-12,0,1,0,188,21,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,0.37976034483689997
aerique.bsky.social,2025-10-07,2025-10-07,0,1,0,66,3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,0.37976034483689997
aeriqui.bsky.social,2025-05-16,2025-05-16,0,1,0,49,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,0.37976034483689997
aerliss.bsky.social,2025-01-23,2025-01-23,0,1,0,835,45,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,0.37976034483689997
aerllette.bsky.social,2024-12-10,2024-12-10,0,1,0,196,7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,0.37976034483689997
aerosaturnplus.bsky.social,2026-01-07,2026-01-19,0,2,0,8361,96,59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,0.37976034483689997
aeryn.me,2025-06-12,2025-06-12,0,1,0,78,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,0.37976034483689997
aessthetic.bsky.social,2025-10-04,2025-10-04,0,1,0,37,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,0.37976034483689997
aetherlev.bsky.social,2025-04-03,2025-04-03,0,1,0,19,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,0.37976034483689997
aethylred.bsky.social,2025-09-23,2025-09-23,0,1,0,498,3,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,0.37976034483689997
a-failsafe.bsky.social,2025-05-02,2025-05-02,0,1,0,22,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,0.37976034483689997
afanasia81.bsky.social,2025-09-03,2025-09-03,0,1,0,159,6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,0.37976034483689997
afbourque.bsky.social,2025-12-04,2025-12-04,0,1,0,464,5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,0.37976034483689997
aflockbetweenpastures.com,2025-09-28,2025-09-28,0,1,0,13,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,0.37976034483689997
aflyingkick.bsky.social,2024-12-05,2024-12-05,0,1,0,237,6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,0.37976034483689997
afoolnamedjules.bsky.social,2025-01-30,2025-01-30,0,1,0,52,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,0.37976034483689997
aforaisling.bsky.social,2025-10-26,2025-10-26,0,1,0,853,17,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,0.37976034483689997
afparker642.bsky.social,2024-11-18,2024-11-18,0,1,0,189,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,0.37976034483689997
africaconsumers.bsky.social,2025-03-08,2025-03-08,0,1,0,108,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,0.37976034483689997
africa-instituteie.bsky.social,2024-11-20,2025-10-08,0,13,0,969,45,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,0.37976034483689997
agagik.bsky.social,2025-11-26,2025-11-26,0,1,0,68,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,0.37976034483689997
agalwaytech.bsky.social,2025-02-19,2025-02-19,0,1,0,38,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,0.37976034483689997
agatha-vile.bsky.social,2026-01-27,2026-01-27,0,1,0,67,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,0.37976034483689997
agave63.bsky.social,2025-10-03,2025-10-03,0,1,0,36,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,0.37976034483689997
agee.bsky.social,2025-01-30,2025-01-30,0,1,0,447,36,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,0.37976034483689997
agent17.bsky.social,2024-12-03,2024-12-03,0,1,0,100,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,0.37976034483689997
agentmancuso.bsky.social,2025-02-01,2025-02-01,0,1,0,78,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,0.37976034483689997
agentrush.bsky.social,2025-04-30,2025-11-01,0,3,0,371,8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,0.37976034483689997
agentsmithy.bsky.social,2024-12-05,2025-10-26,0,2,0,949,36,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,0.37976034483689997
agfeachaintamach.bsky.social,2025-05-22,2025-05-22,0,1,0,11,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,0.37976034483689997
aggerchez.bsky.social,2025-06-04,2025-06-04,0,1,0,25,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,0.37976034483689997
aggiem1906.bsky.social,2025-01-16,2025-03-29,0,3,0,152,12,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,0.37976034483689997
aggyoverdrive.bsky.social,2025-01-20,2025-01-20,0,1,0,60,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,0.37976034483689997
agic.bsky.social,2024-11-23,2024-12-23,0,3,0,123,6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,0.37976034483689997
agingflowerchild.bsky.social,2025-03-30,2025-03-30,0,1,0,103,7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,0.37976034483689997
agirlintheshed.bsky.social,2025-12-03,2025-12-03,0,1,0,70,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,0.37976034483689997
agnes99.bsky.social,2026-01-01,2026-01-01,0,1,0,3751,218,43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,0.37976034483689997
agnesbookbinder.bsky.social,2025-05-24,2025-05-24,0,1,0,371,8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,0.37976034483689997
agnesrousseau.bsky.social,2025-02-02,2026-01-30,0,7,0,181,9,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,0.37976034483689997
agooddayforahike.bsky.social,2025-01-20,2025-04-06,0,4,0,343,12,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,0.37976034483689997
agou.bsky.social,2025-09-01,2025-09-01,0,1,0,7,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,0.37976034483689997
agrarianfresh.bsky.social,2025-12-28,2025-12-28,0,1,0,20,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,0.37976034483689997
agrimonyspikes.bsky.social,2024-11-20,2024-12-18,0,2,0,969,45,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,0.37976034483689997
agulland.bsky.social,2025-12-17,2026-01-31,1,1,1,14,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,0.37976034483689997
agustin-icij.bsky.social,2025-02-08,2025-02-08,0,1,0,71,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,0.37976034483689997
a-guy-on-here-too.bsky.social,2024-12-15,2024-12-20,0,2,0,18,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,0.37976034483689997
ahaktekin.bsky.social,2025-09-04,2025-09-20,0,4,0,491,22,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,0.37976034483689997
ahandicap-art.bsky.social,2025-01-17,2025-02-21,0,6,0,571,12,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,0.37976034483689997
aheise.bsky.social,2024-12-16,2024-12-16,0,1,0,65,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,0.37976034483689997
